device build rows dataset relpages workers wm eic ioc readahead matches distinct run caching optimal timing
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 2 10000 3 uncached bitmapscan 34.640
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 4 10000 3 uncached bitmapscan 60.011
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 8 10000 3 uncached bitmapscan 109.202
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 16 10000 3 uncached bitmapscan 202.493
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 32 10000 3 uncached bitmapscan 370.900
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 64 10000 3 uncached bitmapscan 733.183
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 128 10000 3 uncached bitmapscan 1359.582
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 256 10000 3 uncached bitmapscan 2321.591
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 512 10000 3 uncached bitmapscan 903.341
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 1024 10000 3 uncached bitmapscan 1008.545
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 2048 10000 3 uncached bitmapscan 878.397
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 4048 10000 3 uncached seqscan 1019.449
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 6048 10000 3 uncached seqscan 1161.102
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 8048 10000 3 uncached seqscan 1076.856
raid-sata master 1000000 uniform 41667 4 4096 1 16 8192 10048 10000 3 uncached seqscan 1173.544
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 2 10000 3 uncached bitmapscan 35.538
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 4 10000 3 uncached bitmapscan 57.566
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 8 10000 3 uncached bitmapscan 102.759
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 16 10000 3 uncached bitmapscan 194.448
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 32 10000 3 uncached bitmapscan 365.480
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 64 10000 3 uncached bitmapscan 653.896
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 128 10000 3 uncached bitmapscan 1090.660
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 256 10000 3 uncached bitmapscan 1577.431
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 512 10000 3 uncached bitmapscan 951.035
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 1024 10000 3 uncached bitmapscan 1234.810
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 2048 10000 3 uncached bitmapscan 1285.672
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 4048 10000 3 uncached seqscan 1331.540
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 6048 10000 3 uncached seqscan 1329.159
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 8048 10000 3 uncached seqscan 1215.280
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 16 8192 10048 10000 3 uncached seqscan 1211.606
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 2 10000 3 uncached bitmapscan 38.762
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 4 10000 3 uncached bitmapscan 60.203
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 8 10000 3 uncached bitmapscan 104.981
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 16 10000 3 uncached bitmapscan 193.692
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 32 10000 3 uncached bitmapscan 394.919
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 64 10000 3 uncached bitmapscan 727.845
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 128 10000 3 uncached bitmapscan 1361.022
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 256 10000 3 uncached bitmapscan 2318.293
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 512 10000 3 uncached bitmapscan 939.475
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 1024 10000 3 uncached bitmapscan 1231.089
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 2048 10000 3 uncached bitmapscan 919.424
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 4048 10000 3 uncached seqscan 748.685
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 6048 10000 3 uncached seqscan 508.272
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 8048 10000 3 uncached seqscan 1163.470
raid-sata master 1000000 uniform 41667 4 4096 1 1 8192 10048 10000 3 uncached seqscan 1101.772
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 2 10000 3 uncached bitmapscan 38.119
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 4 10000 3 uncached bitmapscan 60.570
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 8 10000 3 uncached bitmapscan 107.482
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 16 10000 3 uncached bitmapscan 201.870
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 32 10000 3 uncached bitmapscan 376.450
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 64 10000 3 uncached bitmapscan 729.696
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 128 10000 3 uncached bitmapscan 1332.323
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 256 10000 3 uncached bitmapscan 2339.328
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 512 10000 3 uncached bitmapscan 957.877
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 1024 10000 3 uncached bitmapscan 1231.638
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 2048 10000 3 uncached bitmapscan 1315.440
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 4048 10000 3 uncached seqscan 934.257
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 6048 10000 3 uncached seqscan 1301.108
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 8048 10000 3 uncached seqscan 1286.883
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 1 8192 10048 10000 3 uncached seqscan 1352.042
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 2 10000 3 uncached bitmapscan 35.113
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 4 10000 3 uncached bitmapscan 64.699
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 8 10000 3 uncached bitmapscan 105.227
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 16 10000 3 uncached bitmapscan 206.022
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 32 10000 3 uncached bitmapscan 373.221
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 64 10000 3 uncached bitmapscan 731.674
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 128 10000 3 uncached bitmapscan 1351.556
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 256 10000 3 uncached bitmapscan 2320.222
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 512 10000 3 uncached bitmapscan 936.752
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 1024 10000 3 uncached bitmapscan 1125.924
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 2048 10000 3 uncached bitmapscan 1021.907
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 4048 10000 3 uncached seqscan 1031.408
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 6048 10000 3 uncached seqscan 1161.072
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 8048 10000 3 uncached seqscan 766.742
raid-sata master 1000000 uniform 41667 4 4096 1 32 8192 10048 10000 3 uncached seqscan 1177.683
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 32 8192 2 10000 3 uncached bitmapscan 34.011
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 32 8192 4 10000 3 uncached bitmapscan 59.071
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 32 8192 8 10000 3 uncached bitmapscan 103.725
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 32 8192 16 10000 3 uncached bitmapscan 200.258
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 32 8192 32 10000 3 uncached bitmapscan 346.658
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 32 8192 64 10000 3 uncached bitmapscan 662.636
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 32 8192 128 10000 3 uncached bitmapscan 1106.070
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 32 8192 256 10000 3 uncached bitmapscan 1592.177
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 32 8192 512 10000 3 uncached bitmapscan 921.445
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 32 8192 1024 10000 3 uncached bitmapscan 1228.460
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 32 8192 2048 10000 3 uncached bitmapscan 1285.098
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 32 8192 4048 10000 3 uncached seqscan 991.836
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 32 8192 6048 10000 3 uncached seqscan 1180.670
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 32 8192 8048 10000 3 uncached seqscan 1276.490
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 1 32 8192 10048 10000 3 uncached seqscan 1316.608
raid-sata master 1000000 uniform 41667 4 4096 16 16 8192 2 10000 3 uncached bitmapscan 6.090
raid-sata master 1000000 uniform 41667 4 4096 16 16 8192 4 10000 3 uncached bitmapscan 8.940
raid-sata master 1000000 uniform 41667 4 4096 16 16 8192 8 10000 3 uncached bitmapscan 13.888
raid-sata master 1000000 uniform 41667 4 4096 16 16 8192 16 10000 3 uncached bitmapscan 23.541
raid-sata master 1000000 uniform 41667 4 4096 16 16 8192 32 10000 3 uncached bitmapscan 45.245
raid-sata master 1000000 uniform 41667 4 4096 16 16 8192 64 10000 3 uncached bitmapscan 89.572
raid-sata master 1000000 uniform 41667 4 4096 16 16 8192 128 10000 3 uncached bitmapscan 187.223
raid-sata master 1000000 uniform 41667 4 4096 16 16 8192 256 10000 3 uncached bitmapscan 370.360
raid-sata master 1000000 uniform 41667 4 4096 16 16 8192 512 10000 3 uncached bitmapscan 523.719
raid-sata master 1000000 uniform 41667 4 4096 16 16 8192 1024 10000 3 uncached bitmapscan 636.973
raid-sata master 1000000 uniform 41667 4 4096 16 16 8192 2048 10000 3 uncached bitmapscan 711.178
raid-sata master 1000000 uniform 41667 4 4096 16 16 8192 4048 10000 3 uncached seqscan 733.239
raid-sata master 1000000 uniform 41667 4 4096 16 16 8192 6048 10000 3 uncached seqscan 681.920
raid-sata master 1000000 uniform 41667 4 4096 16 16 8192 8048 10000 3 uncached seqscan 709.549
raid-sata master 1000000 uniform 41667 4 4096 16 16 8192 10048 10000 3 uncached seqscan 750.339
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 16 8192 2 10000 3 uncached bitmapscan 5.176
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 16 8192 4 10000 3 uncached bitmapscan 7.045
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 16 8192 8 10000 3 uncached bitmapscan 14.383
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 16 8192 16 10000 3 uncached bitmapscan 22.621
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 16 8192 32 10000 3 uncached bitmapscan 44.828
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 16 8192 64 10000 3 uncached bitmapscan 86.484
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 16 8192 128 10000 3 uncached bitmapscan 163.199
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 16 8192 256 10000 3 uncached bitmapscan 261.632
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 16 8192 512 10000 3 uncached bitmapscan 186.761
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 16 8192 1024 10000 3 uncached bitmapscan 202.117
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 16 8192 2048 10000 3 uncached bitmapscan 229.793
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 16 8192 4048 10000 3 uncached seqscan 241.584
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 16 8192 6048 10000 3 uncached seqscan 238.424
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 16 8192 8048 10000 3 uncached seqscan 239.205
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 16 8192 10048 10000 3 uncached seqscan 266.903
raid-sata master 1000000 uniform 41667 4 4096 16 1 8192 2 10000 3 uncached bitmapscan 4.583
raid-sata master 1000000 uniform 41667 4 4096 16 1 8192 4 10000 3 uncached bitmapscan 6.801
raid-sata master 1000000 uniform 41667 4 4096 16 1 8192 8 10000 3 uncached bitmapscan 12.693
raid-sata master 1000000 uniform 41667 4 4096 16 1 8192 16 10000 3 uncached bitmapscan 22.053
raid-sata master 1000000 uniform 41667 4 4096 16 1 8192 32 10000 3 uncached bitmapscan 43.359
raid-sata master 1000000 uniform 41667 4 4096 16 1 8192 64 10000 3 uncached bitmapscan 88.391
raid-sata master 1000000 uniform 41667 4 4096 16 1 8192 128 10000 3 uncached bitmapscan 197.154
raid-sata master 1000000 uniform 41667 4 4096 16 1 8192 256 10000 3 uncached bitmapscan 367.878
raid-sata master 1000000 uniform 41667 4 4096 16 1 8192 512 10000 3 uncached bitmapscan 506.323
raid-sata master 1000000 uniform 41667 4 4096 16 1 8192 1024 10000 3 uncached bitmapscan 668.007
raid-sata master 1000000 uniform 41667 4 4096 16 1 8192 2048 10000 3 uncached bitmapscan 692.855
raid-sata master 1000000 uniform 41667 4 4096 16 1 8192 4048 10000 3 uncached seqscan 732.025
raid-sata master 1000000 uniform 41667 4 4096 16 1 8192 6048 10000 3 uncached seqscan 730.716
raid-sata master 1000000 uniform 41667 4 4096 16 1 8192 8048 10000 3 uncached seqscan 720.773
raid-sata master 1000000 uniform 41667 4 4096 16 1 8192 10048 10000 3 uncached seqscan 716.433
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 1 8192 2 10000 3 uncached bitmapscan 6.432
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 1 8192 4 10000 3 uncached bitmapscan 7.498
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 1 8192 8 10000 3 uncached bitmapscan 12.924
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 1 8192 16 10000 3 uncached bitmapscan 22.445
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 1 8192 32 10000 3 uncached bitmapscan 42.988
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 1 8192 64 10000 3 uncached bitmapscan 87.262
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 1 8192 128 10000 3 uncached bitmapscan 191.639
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 1 8192 256 10000 3 uncached bitmapscan 384.317
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 1 8192 512 10000 3 uncached bitmapscan 249.366
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 1 8192 1024 10000 3 uncached bitmapscan 383.766
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 1 8192 2048 10000 3 uncached bitmapscan 454.985
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 1 8192 4048 10000 3 uncached seqscan 407.851
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 1 8192 6048 10000 3 uncached seqscan 468.501
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 1 8192 8048 10000 3 uncached seqscan 476.793
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 1 8192 10048 10000 3 uncached seqscan 480.712
raid-sata master 1000000 uniform 41667 4 4096 16 32 8192 2 10000 3 uncached bitmapscan 4.627
raid-sata master 1000000 uniform 41667 4 4096 16 32 8192 4 10000 3 uncached bitmapscan 6.536
raid-sata master 1000000 uniform 41667 4 4096 16 32 8192 8 10000 3 uncached bitmapscan 14.673
raid-sata master 1000000 uniform 41667 4 4096 16 32 8192 16 10000 3 uncached bitmapscan 23.008
raid-sata master 1000000 uniform 41667 4 4096 16 32 8192 32 10000 3 uncached bitmapscan 42.156
raid-sata master 1000000 uniform 41667 4 4096 16 32 8192 64 10000 3 uncached bitmapscan 86.076
raid-sata master 1000000 uniform 41667 4 4096 16 32 8192 128 10000 3 uncached bitmapscan 182.398
raid-sata master 1000000 uniform 41667 4 4096 16 32 8192 256 10000 3 uncached bitmapscan 365.731
raid-sata master 1000000 uniform 41667 4 4096 16 32 8192 512 10000 3 uncached bitmapscan 510.417
raid-sata master 1000000 uniform 41667 4 4096 16 32 8192 1024 10000 3 uncached bitmapscan 653.639
raid-sata master 1000000 uniform 41667 4 4096 16 32 8192 2048 10000 3 uncached bitmapscan 734.255
raid-sata master 1000000 uniform 41667 4 4096 16 32 8192 4048 10000 3 uncached seqscan 740.152
raid-sata master 1000000 uniform 41667 4 4096 16 32 8192 6048 10000 3 uncached seqscan 771.720
raid-sata master 1000000 uniform 41667 4 4096 16 32 8192 8048 10000 3 uncached seqscan 749.966
raid-sata master 1000000 uniform 41667 4 4096 16 32 8192 10048 10000 3 uncached seqscan 760.893
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 32 8192 2 10000 3 uncached bitmapscan 4.378
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 32 8192 4 10000 3 uncached bitmapscan 7.360
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 32 8192 8 10000 3 uncached bitmapscan 12.477
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 32 8192 16 10000 3 uncached bitmapscan 36.627
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 32 8192 32 10000 3 uncached bitmapscan 44.081
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 32 8192 64 10000 3 uncached bitmapscan 86.657
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 32 8192 128 10000 3 uncached bitmapscan 175.308
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 32 8192 256 10000 3 uncached bitmapscan 292.002
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 32 8192 512 10000 3 uncached bitmapscan 194.997
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 32 8192 1024 10000 3 uncached bitmapscan 229.590
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 32 8192 2048 10000 3 uncached bitmapscan 245.854
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 32 8192 4048 10000 3 uncached seqscan 247.878
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 32 8192 6048 10000 3 uncached seqscan 260.397
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 32 8192 8048 10000 3 uncached seqscan 263.111
raid-sata patched-no-sequential 1000000 uniform 41667 4 4096 16 32 8192 10048 10000 3 uncached seqscan 255.135
raid-sata master 1000000 linear 41667 0 4096 0 16 8192 2 10000 3 uncached indexscan 1.266
raid-sata master 1000000 linear 41667 0 4096 0 16 8192 4 10000 3 uncached indexscan 2.111
raid-sata master 1000000 linear 41667 0 4096 0 16 8192 8 10000 3 uncached indexscan 2.484
raid-sata master 1000000 linear 41667 0 4096 0 16 8192 16 10000 3 uncached indexscan 2.396
